"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"USA","EMP","TOT","THND_PER","M","2001-04",137299,
"USA","EMP","TOT","THND_PER","M","2001-05",137092,
"USA","EMP","TOT","THND_PER","M","2001-06",136873,
"USA","EMP","TOT","THND_PER","M","2001-07",137071,
"USA","EMP","TOT","THND_PER","M","2001-08",136241,
"USA","EMP","TOT","THND_PER","M","2001-09",136846,
"USA","EMP","TOT","THND_PER","M","2001-10",136392,
"USA","EMP","TOT","THND_PER","M","2001-11",136238,
"USA","EMP","TOT","THND_PER","M","2001-12",136047,
"USA","EMP","TOT","THND_PER","M","2002-01",135701,
"USA","EMP","TOT","THND_PER","M","2002-02",136438,
"USA","EMP","TOT","THND_PER","M","2002-03",136177,
"USA","EMP","TOT","THND_PER","M","2002-04",136126,
"USA","EMP","TOT","THND_PER","M","2002-05",136539,
"USA","EMP","TOT","THND_PER","M","2002-06",136415,
"USA","EMP","TOT","THND_PER","M","2002-07",136413,
"USA","EMP","TOT","THND_PER","M","2002-08",136705,
"USA","EMP","TOT","THND_PER","M","2002-09",137302,
"USA","EMP","TOT","THND_PER","M","2002-10",137008,
"USA","EMP","TOT","THND_PER","M","2002-11",136521,
"USA","EMP","TOT","THND_PER","M","2002-12",136426,
"USA","EMP","TOT","THND_PER","M","2003-01",137417,
"USA","EMP","TOT","THND_PER","M","2003-02",137482,
"USA","EMP","TOT","THND_PER","M","2003-03",137434,
"USA","EMP","TOT","THND_PER","M","2003-04",137633,
"USA","EMP","TOT","THND_PER","M","2003-05",137544,
"USA","EMP","TOT","THND_PER","M","2003-06",137790,
"USA","EMP","TOT","THND_PER","M","2003-07",137474,
"USA","EMP","TOT","THND_PER","M","2003-08",137549,
"USA","EMP","TOT","THND_PER","M","2003-09",137609,
"USA","EMP","TOT","THND_PER","M","2003-10",137984,
"USA","EMP","TOT","THND_PER","M","2003-11",138424,
"USA","EMP","TOT","THND_PER","M","2003-12",138411,
"USA","EMP","TOT","THND_PER","M","2004-01",138472,
"USA","EMP","TOT","THND_PER","M","2004-02",138542,
"USA","EMP","TOT","THND_PER","M","2004-03",138453,
"USA","EMP","TOT","THND_PER","M","2004-04",138680,
"USA","EMP","TOT","THND_PER","M","2004-05",138852,
"USA","EMP","TOT","THND_PER","M","2004-06",139174,
"USA","EMP","TOT","THND_PER","M","2004-07",139556,
"USA","EMP","TOT","THND_PER","M","2004-08",139573,
"USA","EMP","TOT","THND_PER","M","2004-09",139487,
"USA","EMP","TOT","THND_PER","M","2004-10",139732,
"USA","EMP","TOT","THND_PER","M","2004-11",140231,
"USA","EMP","TOT","THND_PER","M","2004-12",140125,
"USA","EMP","TOT","THND_PER","M","2005-01",140245,
"USA","EMP","TOT","THND_PER","M","2005-02",140385,
"USA","EMP","TOT","THND_PER","M","2005-03",140654,
"USA","EMP","TOT","THND_PER","M","2005-04",141254,
"USA","EMP","TOT","THND_PER","M","2005-05",141609,
"USA","EMP","TOT","THND_PER","M","2005-06",141714,
"USA","EMP","TOT","THND_PER","M","2005-07",142026,
"USA","EMP","TOT","THND_PER","M","2005-08",142434,
"USA","EMP","TOT","THND_PER","M","2005-09",142401,
"USA","EMP","TOT","THND_PER","M","2005-10",142548,
"USA","EMP","TOT","THND_PER","M","2005-11",142499,
"USA","EMP","TOT","THND_PER","M","2005-12",142752,
"USA","EMP","TOT","THND_PER","M","2006-01",143150,
"USA","EMP","TOT","THND_PER","M","2006-02",143457,
"USA","EMP","TOT","THND_PER","M","2006-03",143741,
"USA","EMP","TOT","THND_PER","M","2006-04",143761,
"USA","EMP","TOT","THND_PER","M","2006-05",144089,
"USA","EMP","TOT","THND_PER","M","2006-06",144353,
"USA","EMP","TOT","THND_PER","M","2006-07",144202,
"USA","EMP","TOT","THND_PER","M","2006-08",144625,
"USA","EMP","TOT","THND_PER","M","2006-09",144815,
"USA","EMP","TOT","THND_PER","M","2006-10",145314,
"USA","EMP","TOT","THND_PER","M","2006-11",145534,
"USA","EMP","TOT","THND_PER","M","2006-12",145970,
"USA","EMP","TOT","THND_PER","M","2007-01",146028,
"USA","EMP","TOT","THND_PER","M","2007-02",146057,
"USA","EMP","TOT","THND_PER","M","2007-03",146320,
"USA","EMP","TOT","THND_PER","M","2007-04",145586,
"USA","EMP","TOT","THND_PER","M","2007-05",145903,
"USA","EMP","TOT","THND_PER","M","2007-06",146063,
"USA","EMP","TOT","THND_PER","M","2007-07",145905,
"USA","EMP","TOT","THND_PER","M","2007-08",145682,
"USA","EMP","TOT","THND_PER","M","2007-09",146244,
"USA","EMP","TOT","THND_PER","M","2007-10",145946,
"USA","EMP","TOT","THND_PER","M","2007-11",146595,
"USA","EMP","TOT","THND_PER","M","2007-12",146273,
"USA","EMP","TOT","THND_PER","M","2008-01",146378,
"USA","EMP","TOT","THND_PER","M","2008-02",146156,
"USA","EMP","TOT","THND_PER","M","2008-03",146086,
"USA","EMP","TOT","THND_PER","M","2008-04",146132,
"USA","EMP","TOT","THND_PER","M","2008-05",145908,
"USA","EMP","TOT","THND_PER","M","2008-06",145737,
"USA","EMP","TOT","THND_PER","M","2008-07",145532,
"USA","EMP","TOT","THND_PER","M","2008-08",145203,
"USA","EMP","TOT","THND_PER","M","2008-09",145076,
"USA","EMP","TOT","THND_PER","M","2008-10",144802,
"USA","EMP","TOT","THND_PER","M","2008-11",144100,
"USA","EMP","TOT","THND_PER","M","2008-12",143369,
"USA","EMP","TOT","THND_PER","M","2009-01",142152,
"USA","EMP","TOT","THND_PER","M","2009-02",141640,
"USA","EMP","TOT","THND_PER","M","2009-03",140707,
"USA","EMP","TOT","THND_PER","M","2009-04",140656,
"USA","EMP","TOT","THND_PER","M","2009-05",140248,
"USA","EMP","TOT","THND_PER","M","2009-06",140009,
"USA","EMP","TOT","THND_PER","M","2009-07",139901,
"USA","EMP","TOT","THND_PER","M","2009-08",139492,
"USA","EMP","TOT","THND_PER","M","2009-09",138818,
"USA","EMP","TOT","THND_PER","M","2009-10",138432,
"USA","EMP","TOT","THND_PER","M","2009-11",138659,
"USA","EMP","TOT","THND_PER","M","2009-12",138013,
"USA","EMP","TOT","THND_PER","M","2010-01",138438,
"USA","EMP","TOT","THND_PER","M","2010-02",138581,
"USA","EMP","TOT","THND_PER","M","2010-03",138751,
"USA","EMP","TOT","THND_PER","M","2010-04",139297,
"USA","EMP","TOT","THND_PER","M","2010-05",139241,
"USA","EMP","TOT","THND_PER","M","2010-06",139141,
"USA","EMP","TOT","THND_PER","M","2010-07",139179,
"USA","EMP","TOT","THND_PER","M","2010-08",139438,
"USA","EMP","TOT","THND_PER","M","2010-09",139396,
"USA","EMP","TOT","THND_PER","M","2010-10",139119,
"USA","EMP","TOT","THND_PER","M","2010-11",139044,
"USA","EMP","TOT","THND_PER","M","2010-12",139301,
"USA","EMP","TOT","THND_PER","M","2011-01",139250,
"USA","EMP","TOT","THND_PER","M","2011-02",139394,
"USA","EMP","TOT","THND_PER","M","2011-03",139639,
"USA","EMP","TOT","THND_PER","M","2011-04",139586,
"USA","EMP","TOT","THND_PER","M","2011-05",139624,
"USA","EMP","TOT","THND_PER","M","2011-06",139384,
"USA","EMP","TOT","THND_PER","M","2011-07",139524,
"USA","EMP","TOT","THND_PER","M","2011-08",139942,
"USA","EMP","TOT","THND_PER","M","2011-09",140183,
"USA","EMP","TOT","THND_PER","M","2011-10",140368,
"USA","EMP","TOT","THND_PER","M","2011-11",140826,
"USA","EMP","TOT","THND_PER","M","2011-12",140902,
"USA","EMP","TOT","THND_PER","M","2012-01",141584,
"USA","EMP","TOT","THND_PER","M","2012-02",141858,
"USA","EMP","TOT","THND_PER","M","2012-03",142036,
"USA","EMP","TOT","THND_PER","M","2012-04",141899,
"USA","EMP","TOT","THND_PER","M","2012-05",142206,
"USA","EMP","TOT","THND_PER","M","2012-06",142391,
"USA","EMP","TOT","THND_PER","M","2012-07",142292,
"USA","EMP","TOT","THND_PER","M","2012-08",142291,
"USA","EMP","TOT","THND_PER","M","2012-09",143044,
"USA","EMP","TOT","THND_PER","M","2012-10",143431,
"USA","EMP","TOT","THND_PER","M","2012-11",143333,
"USA","EMP","TOT","THND_PER","M","2012-12",143330,
"USA","EMP","TOT","THND_PER","M","2013-01",143292,
"USA","EMP","TOT","THND_PER","M","2013-02",143362,
"USA","EMP","TOT","THND_PER","M","2013-03",143316,
"USA","EMP","TOT","THND_PER","M","2013-04",143635,
"USA","EMP","TOT","THND_PER","M","2013-05",143882,
"USA","EMP","TOT","THND_PER","M","2013-06",143999,
"USA","EMP","TOT","THND_PER","M","2013-07",144264,
"USA","EMP","TOT","THND_PER","M","2013-08",144326,
"USA","EMP","TOT","THND_PER","M","2013-09",144418,
"USA","EMP","TOT","THND_PER","M","2013-10",143537,
"USA","EMP","TOT","THND_PER","M","2013-11",144479,
"USA","EMP","TOT","THND_PER","M","2013-12",144778,
"USA","EMP","TOT","THND_PER","M","2014-01",145150,
"USA","EMP","TOT","THND_PER","M","2014-02",145134,
"USA","EMP","TOT","THND_PER","M","2014-03",145648,
"USA","EMP","TOT","THND_PER","M","2014-04",145667,
"USA","EMP","TOT","THND_PER","M","2014-05",145825,
"USA","EMP","TOT","THND_PER","M","2014-06",146247,
"USA","EMP","TOT","THND_PER","M","2014-07",146399,
"USA","EMP","TOT","THND_PER","M","2014-08",146530,
"USA","EMP","TOT","THND_PER","M","2014-09",146778,
"USA","EMP","TOT","THND_PER","M","2014-10",147427,
"USA","EMP","TOT","THND_PER","M","2014-11",147404,
"USA","EMP","TOT","THND_PER","M","2014-12",147615,
"USA","EMP","TOT","THND_PER","M","2015-01",148150,
"USA","EMP","TOT","THND_PER","M","2015-02",148053,
"USA","EMP","TOT","THND_PER","M","2015-03",148122,
"USA","EMP","TOT","THND_PER","M","2015-04",148491,
"USA","EMP","TOT","THND_PER","M","2015-05",148802,
"USA","EMP","TOT","THND_PER","M","2015-06",148765,
"USA","EMP","TOT","THND_PER","M","2015-07",148815,
"USA","EMP","TOT","THND_PER","M","2015-08",149175,
"USA","EMP","TOT","THND_PER","M","2015-09",148853,
"USA","EMP","TOT","THND_PER","M","2015-10",149270,
"USA","EMP","TOT","THND_PER","M","2015-11",149506,
"USA","EMP","TOT","THND_PER","M","2015-12",150164,
"USA","EMP","TOT","THND_PER","M","2016-01",150622,
"USA","EMP","TOT","THND_PER","M","2016-02",150934,
"USA","EMP","TOT","THND_PER","M","2016-03",151146,
"USA","EMP","TOT","THND_PER","M","2016-04",150963,
"USA","EMP","TOT","THND_PER","M","2016-05",151074,
"USA","EMP","TOT","THND_PER","M","2016-06",151104,
"USA","EMP","TOT","THND_PER","M","2016-07",151450,
"USA","EMP","TOT","THND_PER","M","2016-08",151766,
"USA","EMP","TOT","THND_PER","M","2016-09",151877,
"USA","EMP","TOT","THND_PER","M","2016-10",151949,
"USA","EMP","TOT","THND_PER","M","2016-11",152150,
"USA","EMP","TOT","THND_PER","M","2016-12",152276,
"USA","EMP","TOT","THND_PER","M","2017-01",152128,
"USA","EMP","TOT","THND_PER","M","2017-02",152417,
"USA","EMP","TOT","THND_PER","M","2017-03",152958,
"USA","EMP","TOT","THND_PER","M","2017-04",153150,
"USA","EMP","TOT","THND_PER","M","2017-05",152920,
"USA","EMP","TOT","THND_PER","M","2017-06",153176,
"USA","EMP","TOT","THND_PER","M","2017-07",153456,
"USA","EMP","TOT","THND_PER","M","2017-08",153591,
"USA","EMP","TOT","THND_PER","M","2017-09",154399,
"USA","EMP","TOT","THND_PER","M","2017-10",153847,
"USA","EMP","TOT","THND_PER","M","2017-11",153945,
"USA","EMP","TOT","THND_PER","M","2017-12",154065,
"USA","EMP","TOT","THND_PER","M","2018-01",154482,
"USA","EMP","TOT","THND_PER","M","2018-02",155213,
"USA","EMP","TOT","THND_PER","M","2018-03",155160,
"USA","EMP","TOT","THND_PER","M","2018-04",155216,
"USA","EMP","TOT","THND_PER","M","2018-05",155539,
"USA","EMP","TOT","THND_PER","M","2018-06",155592,
"USA","EMP","TOT","THND_PER","M","2018-07",155964,
"USA","EMP","TOT","THND_PER","M","2018-08",155604,
"USA","EMP","TOT","THND_PER","M","2018-09",156069,
"USA","EMP","TOT","THND_PER","M","2018-10",156582,
"USA","EMP","TOT","THND_PER","M","2018-11",156803,
"USA","EMP","TOT","THND_PER","M","2018-12",156945,
"USA","EMP","TOT","THND_PER","M","2019-01",156694,
"USA","EMP","TOT","THND_PER","M","2019-02",156949,
"USA","EMP","TOT","THND_PER","M","2019-03",156748,
"USA","EMP","TOT","THND_PER","M","2019-04",156645,
"USA","EMP","TOT","THND_PER","M","2019-05",156758,
"USA","EMP","TOT","THND_PER","M","2019-06",157005,
"USA","EMP","TOT","THND_PER","M","2019-07",157288,
"USA","EMP","TOT","THND_PER","M","2019-08",157878,
"USA","EMP","TOT","THND_PER","M","2019-09",158269,
"USA","EMP","TOT","THND_PER","M","2019-10",158510,
"USA","EMP","TOT","THND_PER","M","2019-11",158593,
"USA","EMP","WOMEN","THND_PER","M","1955-01",18819,
"USA","EMP","WOMEN","THND_PER","M","1955-02",18789,
"USA","EMP","WOMEN","THND_PER","M","1955-03",18834,
"USA","EMP","WOMEN","THND_PER","M","1955-04",19319,
"USA","EMP","WOMEN","THND_PER","M","1955-05",19144,
"USA","EMP","WOMEN","THND_PER","M","1955-06",19307,
"USA","EMP","WOMEN","THND_PER","M","1955-07",19679,
"USA","EMP","WOMEN","THND_PER","M","1955-08",19981,
"USA","EMP","WOMEN","THND_PER","M","1955-09",19878,
"USA","EMP","WOMEN","THND_PER","M","1955-10",19937,
"USA","EMP","WOMEN","THND_PER","M","1955-11",20078,
"USA","EMP","WOMEN","THND_PER","M","1955-12",20374,
"USA","EMP","WOMEN","THND_PER","M","1956-01",20284,
"USA","EMP","WOMEN","THND_PER","M","1956-02",20153,
"USA","EMP","WOMEN","THND_PER","M","1956-03",20034,
"USA","EMP","WOMEN","THND_PER","M","1956-04",20241,
"USA","EMP","WOMEN","THND_PER","M","1956-05",20482,
"USA","EMP","WOMEN","THND_PER","M","1956-06",20423,
"USA","EMP","WOMEN","THND_PER","M","1956-07",20418,
"USA","EMP","WOMEN","THND_PER","M","1956-08",20548,
"USA","EMP","WOMEN","THND_PER","M","1956-09",20673,
"USA","EMP","WOMEN","THND_PER","M","1956-10",20579,
"USA","EMP","WOMEN","THND_PER","M","1956-11",20523,
"USA","EMP","WOMEN","THND_PER","M","1956-12",20616,
"USA","EMP","WOMEN","THND_PER","M","1957-01",20422,
"USA","EMP","WOMEN","THND_PER","M","1957-02",20785,
"USA","EMP","WOMEN","THND_PER","M","1957-03",20762,
"USA","EMP","WOMEN","THND_PER","M","1957-04",20590,
"USA","EMP","WOMEN","THND_PER","M","1957-05",20537,
"USA","EMP","WOMEN","THND_PER","M","1957-06",20624,
"USA","EMP","WOMEN","THND_PER","M","1957-07",20909,
"USA","EMP","WOMEN","THND_PER","M","1957-08",20634,
"USA","EMP","WOMEN","THND_PER","M","1957-09",20831,
"USA","EMP","WOMEN","THND_PER","M","1957-10",20858,
"USA","EMP","WOMEN","THND_PER","M","1957-11",20741,
"USA","EMP","WOMEN","THND_PER","M","1957-12",20909,
"USA","EMP","WOMEN","THND_PER","M","1958-01",20571,
"USA","EMP","WOMEN","THND_PER","M","1958-02",20543,
"USA","EMP","WOMEN","THND_PER","M","1958-03",20555,
"USA","EMP","WOMEN","THND_PER","M","1958-04",20522,
"USA","EMP","WOMEN","THND_PER","M","1958-05",20641,
"USA","EMP","WOMEN","THND_PER","M","1958-06",20568,
"USA","EMP","WOMEN","THND_PER","M","1958-07",20489,
"USA","EMP","WOMEN","THND_PER","M","1958-08",20663,
"USA","EMP","WOMEN","THND_PER","M","1958-09",20603,
"USA","EMP","WOMEN","THND_PER","M","1958-10",20694,
"USA","EMP","WOMEN","THND_PER","M","1958-11",20739,
"USA","EMP","WOMEN","THND_PER","M","1958-12",20797,
"USA","EMP","WOMEN","THND_PER","M","1959-01",20952,
"USA","EMP","WOMEN","THND_PER","M","1959-02",20805,
"USA","EMP","WOMEN","THND_PER","M","1959-03",20986,
"USA","EMP","WOMEN","THND_PER","M","1959-04",21146,
"USA","EMP","WOMEN","THND_PER","M","1959-05",21149,
"USA","EMP","WOMEN","THND_PER","M","1959-06",21275,
"USA","EMP","WOMEN","THND_PER","M","1959-07",21221,
"USA","EMP","WOMEN","THND_PER","M","1959-08",21222,
"USA","EMP","WOMEN","THND_PER","M","1959-09",21191,
"USA","EMP","WOMEN","THND_PER","M","1959-10",21342,
"USA","EMP","WOMEN","THND_PER","M","1959-11",21239,
"USA","EMP","WOMEN","THND_PER","M","1959-12",21410,
"USA","EMP","WOMEN","THND_PER","M","1960-01",21376,
"USA","EMP","WOMEN","THND_PER","M","1960-02",21515,
"USA","EMP","WOMEN","THND_PER","M","1960-03",21135,
"USA","EMP","WOMEN","THND_PER","M","1960-04",21894,
"USA","EMP","WOMEN","THND_PER","M","1960-05",22031,
"USA","EMP","WOMEN","THND_PER","M","1960-06",22244,
"USA","EMP","WOMEN","THND_PER","M","1960-07",22075,
"USA","EMP","WOMEN","THND_PER","M","1960-08",22029,
"USA","EMP","WOMEN","THND_PER","M","1960-09",22259,
"USA","EMP","WOMEN","THND_PER","M","1960-10",21830,
"USA","EMP","WOMEN","THND_PER","M","1960-11",22123,
"USA","EMP","WOMEN","THND_PER","M","1960-12",22051,
"USA","EMP","WOMEN","THND_PER","M","1961-01",22077,
"USA","EMP","WOMEN","THND_PER","M","1961-02",22158,
"USA","EMP","WOMEN","THND_PER","M","1961-03",22301,
"USA","EMP","WOMEN","THND_PER","M","1961-04",21971,
"USA","EMP","WOMEN","THND_PER","M","1961-05",21981,
"USA","EMP","WOMEN","THND_PER","M","1961-06",22260,
"USA","EMP","WOMEN","THND_PER","M","1961-07",22014,
"USA","EMP","WOMEN","THND_PER","M","1961-08",22086,
"USA","EMP","WOMEN","THND_PER","M","1961-09",21876,
"USA","EMP","WOMEN","THND_PER","M","1961-10",22131,
"USA","EMP","WOMEN","THND_PER","M","1961-11",22190,
"USA","EMP","WOMEN","THND_PER","M","1961-12",22077,
"USA","EMP","WOMEN","THND_PER","M","1962-01",22248,
"USA","EMP","WOMEN","THND_PER","M","1962-02",22449,
"USA","EMP","WOMEN","THND_PER","M","1962-03",22372,
"USA","EMP","WOMEN","THND_PER","M","1962-04",22363,
"USA","EMP","WOMEN","THND_PER","M","1962-05",22410,
"USA","EMP","WOMEN","THND_PER","M","1962-06",22519,
"USA","EMP","WOMEN","THND_PER","M","1962-07",22438,
"USA","EMP","WOMEN","THND_PER","M","1962-08",22731,
"USA","EMP","WOMEN","THND_PER","M","1962-09",22795,
"USA","EMP","WOMEN","THND_PER","M","1962-10",22671,
"USA","EMP","WOMEN","THND_PER","M","1962-11",22603,
"USA","EMP","WOMEN","THND_PER","M","1962-12",22630,
"USA","EMP","WOMEN","THND_PER","M","1963-01",22771,
"USA","EMP","WOMEN","THND_PER","M","1963-02",22878,
"USA","EMP","WOMEN","THND_PER","M","1963-03",22970,
"USA","EMP","WOMEN","THND_PER","M","1963-04",23132,
"USA","EMP","WOMEN","THND_PER","M","1963-05",23116,
"USA","EMP","WOMEN","THND_PER","M","1963-06",22998,
"USA","EMP","WOMEN","THND_PER","M","1963-07",23097,
"USA","EMP","WOMEN","THND_PER","M","1963-08",23042,
"USA","EMP","WOMEN","THND_PER","M","1963-09",23188,
"USA","EMP","WOMEN","THND_PER","M","1963-10",23351,
"USA","EMP","WOMEN","THND_PER","M","1963-11",23358,
"USA","EMP","WOMEN","THND_PER","M","1963-12",23332,
"USA","EMP","WOMEN","THND_PER","M","1964-01",23359,
"USA","EMP","WOMEN","THND_PER","M","1964-02",23648,
"USA","EMP","WOMEN","THND_PER","M","1964-03",23638,
"USA","EMP","WOMEN","THND_PER","M","1964-04",23969,
"USA","EMP","WOMEN","THND_PER","M","1964-05",23998,
"USA","EMP","WOMEN","THND_PER","M","1964-06",23908,
"USA","EMP","WOMEN","THND_PER","M","1964-07",23769,
"USA","EMP","WOMEN","THND_PER","M","1964-08",23915,
"USA","EMP","WOMEN","THND_PER","M","1964-09",23854,
"USA","EMP","WOMEN","THND_PER","M","1964-10",23901,
"USA","EMP","WOMEN","THND_PER","M","1964-11",23952,
"USA","EMP","WOMEN","THND_PER","M","1964-12",24068,
"USA","EMP","WOMEN","THND_PER","M","1965-01",24141,
"USA","EMP","WOMEN","THND_PER","M","1965-02",24135,
"USA","EMP","WOMEN","THND_PER","M","1965-03",24345,
"USA","EMP","WOMEN","THND_PER","M","1965-04",24420,
"USA","EMP","WOMEN","THND_PER","M","1965-05",24557,
"USA","EMP","WOMEN","THND_PER","M","1965-06",24785,
"USA","EMP","WOMEN","THND_PER","M","1965-07",24978,
"USA","EMP","WOMEN","THND_PER","M","1965-08",24920,
"USA","EMP","WOMEN","THND_PER","M","1965-09",24907,
"USA","EMP","WOMEN","THND_PER","M","1965-10",25134,
"USA","EMP","WOMEN","THND_PER","M","1965-11",25147,
"USA","EMP","WOMEN","THND_PER","M","1965-12",25379,
"USA","EMP","WOMEN","THND_PER","M","1966-01",25465,
"USA","EMP","WOMEN","THND_PER","M","1966-02",25424,
"USA","EMP","WOMEN","THND_PER","M","1966-03",25433,
"USA","EMP","WOMEN","THND_PER","M","1966-04",25581,
"USA","EMP","WOMEN","THND_PER","M","1966-05",25666,
"USA","EMP","WOMEN","THND_PER","M","1966-06",25811,
"USA","EMP","WOMEN","THND_PER","M","1966-07",25925,
"USA","EMP","WOMEN","THND_PER","M","1966-08",26164,
"USA","EMP","WOMEN","THND_PER","M","1966-09",26351,
"USA","EMP","WOMEN","THND_PER","M","1966-10",26403,
"USA","EMP","WOMEN","THND_PER","M","1966-11",26735,
"USA","EMP","WOMEN","THND_PER","M","1966-12",26671,
"USA","EMP","WOMEN","THND_PER","M","1967-01",26419,
"USA","EMP","WOMEN","THND_PER","M","1967-02",26432,
"USA","EMP","WOMEN","THND_PER","M","1967-03",26334,
"USA","EMP","WOMEN","THND_PER","M","1967-04",26700,
"USA","EMP","WOMEN","THND_PER","M","1967-05",26613,
"USA","EMP","WOMEN","THND_PER","M","1967-06",26791,
"USA","EMP","WOMEN","THND_PER","M","1967-07",26914,
"USA","EMP","WOMEN","THND_PER","M","1967-08",27077,
"USA","EMP","WOMEN","THND_PER","M","1967-09",27154,
"USA","EMP","WOMEN","THND_PER","M","1967-10",27278,
"USA","EMP","WOMEN","THND_PER","M","1967-11",27395,
"USA","EMP","WOMEN","THND_PER","M","1967-12",27628,
"USA","EMP","WOMEN","THND_PER","M","1968-01",27114,
"USA","EMP","WOMEN","THND_PER","M","1968-02",27426,
"USA","EMP","WOMEN","THND_PER","M","1968-03",27572,
"USA","EMP","WOMEN","THND_PER","M","1968-04",27573,
"USA","EMP","WOMEN","THND_PER","M","1968-05",28022,
"USA","EMP","WOMEN","THND_PER","M","1968-06",27998,
"USA","EMP","WOMEN","THND_PER","M","1968-07",27856,
