Country Name,Country Code,Series Name,Series Code,2018 [YR2018],2017 [YR2017],2016 [YR2016],2015 [YR2015],2014 [YR2014],2013 [YR2013],2012 [YR2012],2011 [YR2011],2010 [YR2010],2009 [YR2009],2008 [YR2008],2007 [YR2007],2006 [YR2006],2005 [YR2005],2004 [YR2004],2003 [YR2003],2002 [YR2002],2000 [YR2000],1998 [YR1998],1996 [YR1996]
Singapore,SGP,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,9,9,9,9,9,9,9,9,8,8,8,8,8,7,7,6,6,5,4,4
Singapore,SGP,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,98.57143,99.04762,99.04762,96.19048,93.33334,96.68246,97.15639,90.99526,90.52132,90.52132,99.03846,92.75362,93.23672,88.83495,85.43689,75.37688,90.47619,84.12698,78.19149,87.23404
Singapore,SGP,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,90.95238,94.28571,91.42857,83.33334,76.66666,81.99052,83.41232,70.61611,72.03792,72.51185,79.80769,73.42995,73.42995,67.47573,67.47573,59.29648,71.42857,69.84127,60.10638,61.70213
Singapore,SGP,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,99.52381,100,99.52381,99.52381,99.52381,99.52607,99.52607,99.52607,99.52607,100,100,100,100,100,99.51456,95.9799,99.4709,98.9418,98.93617,100
Singapore,SGP,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.211271,0.211684,0.2049565,0.1981644,0.1922474,0.2257874,0.2196655,0.2385224,0.2393309,0.2418599,0.241629,0.2391296,0.2459985,0.2706144,0.2793393,0.2832122,0.2861308,0.3135704,0.3454628,0.3738571
Slovak Republic,SVK,Control of Corruption: Number of Sources,CC.NO.SRC,11,11,11,12,12,12,12,12,12,12,11,11,11,10,10,10,9,8,7,5
Slovak Republic,SVK,Control of Corruption: Estimate,CC.EST,0.3629198,0.2237696,0.2291559,0.1778616,0.1627372,0.083146,0.096679,0.275088,0.2946005,0.2703549,0.3621189,0.349663,0.4223817,0.4919471,0.3941474,0.310931,-0.0066482,0.2258145,0.0888453,0.2180543
Slovak Republic,SVK,Control of Corruption: Percentile Rank,CC.PER.RNK,66.34615,62.5,63.46154,62.5,60.09615,60.66351,61.13744,64.92891,64.7619,65.55024,67.47573,67.96117,69.2683,68.78049,67.80488,65.15151,58.58586,62.94416,59.27835,62.90322
Slovak Republic,SVK,"Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval",CC.PER.RNK.LOWER,59.61538,57.69231,57.69231,55.76923,54.32692,54.02843,54.9763,58.29384,60.47619,59.33014,61.65049,59.70874,60.97561,63.41463,60,59.59596,47.9798,57.3604,50,50.53764
Slovak Republic,SVK,"Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval",CC.PER.RNK.UPPER,71.63461,66.34615,67.30769,66.82692,66.34615,65.40285,65.87678,70.61611,71.90476,71.29186,73.30097,72.33009,73.65854,73.65854,73.65854,73.73737,63.63636,71.5736,66.49484,73.11828
Slovak Republic,SVK,Control of Corruption: Standard Error,CC.STD.ERR,0.1411197,0.1294508,0.142851,0.1361686,0.1376296,0.1389998,0.1315675,0.1342351,0.135511,0.135534,0.1348477,0.1419001,0.140342,0.1356037,0.1415275,0.1474856,0.1515853,0.1765953,0.1702245,0.2449065
Slovak Republic,SVK,Government Effectiveness: Estimate,GE.EST,0.7074615,0.8006557,0.8940681,0.8377234,0.8762358,0.7891342,0.8363792,0.8325479,0.8371224,0.8689756,0.864835,0.7320563,0.8825375,0.9271799,0.873967,0.7055912,0.6015927,0.6055269,0.5401694,0.4598627
Slovak Republic,SVK,Government Effectiveness: Number of Sources,GE.NO.SRC,8,8,8,9,9,9,9,9,9,9,9,9,9,8,8,8,8,6,5,4
Slovak Republic,SVK,Government Effectiveness: Percentile Rank,GE.PER.RNK,75.48077,75,76.92308,75,75,73.93365,74.40759,75.82938,76.07655,76.07655,77.66991,75.72816,79.02439,77.45098,78.81773,74.4898,72.95918,73.33334,73.05699,66.12022
Slovak Republic,SVK,"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",GE.PER.RNK.LOWER,66.82692,68.75,72.59615,69.23077,71.63461,66.82465,68.24644,66.82465,67.94258,69.37799,69.41747,66.01942,70.2439,71.07843,71.42857,67.34694,64.79592,64.10256,61.65803,60.10929
Slovak Republic,SVK,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",GE.PER.RNK.UPPER,79.80769,84.13461,85.57692,85.57692,87.01923,82.46445,83.88625,82.93839,83.73206,84.689,84.95145,82.52427,84.39024,84.80392,83.25123,81.63265,78.06123,81.53846,79.79275,75.40984
Slovak Republic,SVK,Government Effectiveness: Standard Error,GE.STD.ERR,0.2132453,0.2133012,0.2106452,0.21994,0.2216189,0.2077521,0.2104306,0.2126531,0.2173426,0.2098026,0.2052899,0.1993832,0.1834468,0.1764649,0.1814307,0.1766263,0.1718302,0.2017225,0.204377,0.1716633
Slovak Republic,SVK,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.7504383,0.9097863,0.7211707,0.8745452,1.039121,1.119518,1.088401,0.9747573,1.053317,0.9190537,1.08077,1.035826,0.7819173,0.8953888,0.592736,0.9475146,0.9390085,0.6618505,1.179815,0.8788438
Slovak Republic,SVK,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,8,8,8,8,8,8,8,8,8,8,7,7,7,7,7,6,6,4,4,4
Slovak Republic,SVK,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,72.38095,80,71.42857,74.7619,85.71429,89.09953,88.15166,81.04266,86.72986,79.62085,87.01923,84.54106,71.0145,76.69903,65.04855,79.39699,81.48148,70.89947,89.3617,75.53191
Slovak Republic,SVK,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,58.57143,65.2381,59.04762,61.90476,69.52381,67.77251,69.66824,63.98104,67.29858,63.50711,69.23077,67.14976,54.58937,61.16505,49.02913,61.30653,64.02116,50.79365,67.55319,55.31915
Slovak Republic,SVK,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,88.57143,94.28571,90,92.85714,97.14286,99.05213,98.5782,97.15639,97.15639,94.78673,99.51923,98.55073,92.27053,95.63107,83.00971,96.98492,94.70899,90.47619,100,99.46809
Slovak Republic,SVK,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.2161918,0.2166968,0.2095633,0.2017246,0.1957394,0.2291728,0.2243358,0.2419979,0.2393309,0.2418599,0.2582347,0.2563525,0.2651961,0.2706144,0.2793393,0.2832122,0.2861308,0.342809,0.3454628,0.3738571
Slovenia,SVN,Control of Corruption: Number of Sources,CC.NO.SRC,12,12,12,13,13,13,13,11,12,11,11,11,10,9,9,10,9,9,6,3
Slovenia,SVN,Control of Corruption: Estimate,CC.EST,0.8702175,0.8137993,0.8229882,0.7729982,0.7267765,0.7293216,0.8397469,0.9488065,0.9228679,1.058566,0.9819186,1.009254,1.034196,0.9099379,1.033518,0.9278055,0.8068106,0.8847986,1.212757,1.114188
Slovenia,SVN,Control of Corruption: Percentile Rank,CC.PER.RNK,80.76923,79.32692,77.40385,76.44231,74.51923,74.40759,76.77725,79.14692,79.52381,81.81818,80.58253,80.58253,82.43903,80,83.41463,81.31313,78.78788,80.20305,85.05154,81.72043
Slovenia,SVN,"Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval",CC.PER.RNK.LOWER,75,71.15385,70.19231,68.75,69.23077,70.14218,72.51185,72.98578,72.38095,74.64115,74.27184,74.27184,76.58537,73.17073,76.09756,75.75758,73.23232,73.60406,80.41237,73.65591
Slovenia,SVN,"Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval",CC.PER.RNK.UPPER,82.21154,81.73077,81.25,80.28846,78.84615,79.14692,81.04266,83.88625,84.28571,85.64594,84.46602,85.43689,88.29269,83.41463,85.85366,83.83839,83.33334,84.77158,90.72165,90.86021
Slovenia,SVN,Control of Corruption: Standard Error,CC.STD.ERR,0.1309793,0.1217142,0.1323268,0.1273766,0.1262155,0.1272483,0.1234346,0.138759,0.1348286,0.1358942,0.1348477,0.1419001,0.145921,0.1405327,0.1485883,0.1474856,0.1515853,0.1653065,0.1867949,0.2756138
Slovenia,SVN,Government Effectiveness: Estimate,GE.EST,1.125806,1.170688,1.127259,0.9724185,1.00516,1.013163,1.03165,0.9895115,1.026441,1.154734,1.187827,0.936191,0.96356,0.8928185,0.9227307,1.080824,0.9180992,0.7519338,0.8256007,0.8871602
Slovenia,SVN,Government Effectiveness: Number of Sources,GE.NO.SRC,8,8,8,9,9,9,9,8,9,9,9,9,8,7,7,8,8,7,4,2
Slovenia,SVN,Government Effectiveness: Percentile Rank,GE.PER.RNK,83.17308,84.61539,83.65385,77.88461,79.80769,79.62085,81.04266,79.14692,81.33971,82.77512,84.95145,80.09708,80,75.98039,79.80296,82.14286,81.12245,77.94872,78.75648,79.23497
Slovenia,SVN,"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",GE.PER.RNK.LOWER,75.48077,75,74.51923,73.07692,72.59615,70.61611,72.03792,70.61611,72.2488,75.59808,77.18446,72.33009,72.19512,70.09804,71.42857,77.04082,74.4898,68.20513,71.50259,71.03825
Slovenia,SVN,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",GE.PER.RNK.UPPER,91.34615,91.82692,90.86539,87.01923,87.98077,87.20379,87.67773,87.67773,87.55981,89.47369,89.32039,86.8932,86.34146,84.31373,86.69951,86.7347,85.71429,83.07692,84.97409,85.2459
Slovenia,SVN,Government Effectiveness: Standard Error,GE.STD.ERR,0.2132453,0.2133012,0.2106452,0.21994,0.2216189,0.2077521,0.2104306,0.2279818,0.2173426,0.2098026,0.2052899,0.1993832,0.1924188,0.1832716,0.1949012,0.1766263,0.1718302,0.1912145,0.2117794,0.1791073
Slovenia,SVN,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.9109183,0.8732033,0.990436,0.9533927,0.9657734,0.8822517,0.9351107,0.9692097,0.8665088,0.9348058,1.147953,1.097749,1.084757,1.091757,1.080859,1.186497,1.302581,0.8859531,1.242043,1.310593
Slovenia,SVN,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,9,9,9,9,9,9,9,7,8,8,7,7,7,7,7,6,6,5,4,3
Slovenia,SVN,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,80,76.66666,82.85714,81.42857,79.52381,74.40759,77.25118,80.56872,77.25118,81.04266,91.34615,89.85507,86.95652,85.92233,83.49515,92.96482,93.1217,77.24868,92.55319,92.55319
Slovenia,SVN,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,65.71429,64.7619,66.66666,65.71429,67.61905,64.45498,63.50711,63.50711,62.55924,63.98104,70.19231,69.56522,65.70049,66.01942,66.01942,70.35176,74.60317,61.37566,68.61702,68.08511
Slovenia,SVN,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,92.38095,92.85714,95.71429,95.2381,95.71429,91.94313,94.78673,97.15639,92.41706,94.78673,100,100,100,99.51456,99.51456,99.49749,100,94.70899,100,100
Slovenia,SVN,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.211271,0.211684,0.2049565,0.1981644,0.1922474,0.2257874,0.2196655,0.2469417,0.2393309,0.2418599,0.2582347,0.2563525,0.2651961,0.2706144,0.2793393,0.2832122,0.2861308,0.3135704,0.3454628,0.4095134
Solomon Islands,SLB,Control of Corruption: Number of Sources,CC.NO.SRC,4,4,5,6,6,6,6,6,6,5,5,5,4,4,4,3,3,3,2,1
Solomon Islands,SLB,Control of Corruption: Estimate,CC.EST,-0.0049462,0.1115308,-0.3443829,-0.3408384,-0.2779669,-0.4002708,-0.3581027,-0.343326,-0.3474709,-0.2926673,-0.3707808,-0.3899688,-0.2189573,0.0421122,-0.3655732,-0.6321664,-0.7050016,-0.3637805,0.0299748,0.3407821
Solomon Islands,SLB,Control of Corruption: Percentile Rank,CC.PER.RNK,57.69231,59.61538,43.75,46.15385,49.03846,42.65403,44.54976,45.49763,44.28571,48.80383,42.23301,40.7767,49.26829,57.56097,42.92683,31.81818,30.30303,43.65482,55.6701,65.05376
Solomon Islands,SLB,"Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval",CC.PER.RNK.LOWER,38.94231,44.23077,22.11539,23.07692,27.40385,21.80095,24.64455,23.22275,22.85714,24.88038,23.30097,20.38835,29.7561,44.39024,23.41463,8.080808,3.030303,21.82741,34.02062,43.01075
Solomon Islands,SLB,"Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval",CC.PER.RNK.UPPER,67.30769,70.19231,59.13462,60.09615,59.61538,59.24171,59.71564,59.24171,60.47619,61.24402,59.2233,57.76699,61.95122,67.31707,56.58537,56.56565,53.53535,61.42132,74.74227,81.18279
Solomon Islands,SLB,Control of Corruption: Standard Error,CC.STD.ERR,0.2716164,0.2740544,0.2599595,0.2599222,0.2636088,0.2583865,0.2543927,0.2532098,0.2553332,0.2669154,0.2518585,0.2610794,0.2709099,0.2455914,0.2638805,0.3465129,0.3599504,0.3152851,0.3625681,0.4394799
Solomon Islands,SLB,Government Effectiveness: Estimate,GE.EST,-1.054241,-1.00636,-0.9846512,-1.024377,-1.068035,-0.823834,-0.8060077,-0.8646617,-0.954461,-1.099491,-0.9970134,-1.078741,-1.008063,-0.6683773,-1.270239,-2.270754,-2.046691,-0.9589807,-0.79914,..
Solomon Islands,SLB,Government Effectiveness: Number of Sources,GE.NO.SRC,3,3,4,4,4,4,4,4,4,4,4,4,3,3,3,2,2,2,1,..
Solomon Islands,SLB,Government Effectiveness: Percentile Rank,GE.PER.RNK,13.46154,15.86539,15.86539,14.42308,15.38461,22.74882,23.69668,19.43128,17.70335,11.96172,15.04854,15.53398,15.12195,30.88235,7.389163,0,0,15.38461,20.72539,..
Solomon Islands,SLB,"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",GE.PER.RNK.LOWER,3.846154,4.807693,6.730769,5.288462,4.807693,8.056872,8.056872,7.109005,4.784689,2.392344,4.368932,2.427185,3.902439,12.2549,0.4926108,0,0,3.589744,2.590674,..
Solomon Islands,SLB,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",GE.PER.RNK.UPPER,35.09615,36.05769,35.57692,34.13462,28.84615,44.07583,44.54976,42.65403,39.23445,33.01435,37.37864,30.09709,35.60976,46.56863,17.73399,0.5102041,3.061224,36.92308,58.03109,..
Solomon Islands,SLB,Government Effectiveness: Standard Error,GE.STD.ERR,0.3491045,0.3515713,0.3000902,0.3051053,0.2981037,0.288211,0.2937989,0.2973423,0.2903424,0.2976165,0.2970081,0.3037207,0.2978691,0.2570564,0.2404545,0.2662353,0.309656,0.2858474,0.4981292,..
Solomon Islands,SLB,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.3004147,0.1989674,0.5060284,0.6609848,0.4702248,0.3003827,0.1873163,0.3075584,0.3432938,0.2143921,0.2069336,0.2300761,0.067419,-0.0176626,0.0183171,0.3566448,-0.4431072,-0.7363394,1.109699,1.031386
Solomon Islands,SLB,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,3,3,3,2,2,2,2,2,3,3,2,2,2,2,2,1,1,1,1,1
Solomon Islands,SLB,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,57.14286,54.28571,62.85714,66.66666,60.95238,57.8199,52.60664,56.39811,56.39811,52.1327,52.40385,51.20773,48.30918,45.63107,46.1165,59.29648,30.68783,23.80952,87.23404,82.44681
Solomon Islands,SLB,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,41.90476,37.61905,49.04762,54.28571,47.61905,36.49289,36.96682,36.49289,39.33649,32.70142,30.28846,32.85024,27.05314,26.21359,26.21359,29.14573,10.58201,5.820106,52.12766,47.87234
Solomon Islands,SLB,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,70.47619,67.14286,79.04762,89.52381,76.66666,73.45972,69.19431,72.98578,77.25118,72.03792,72.59615,74.87923,66.66666,65.53398,66.01942,94.97488,68.25397,55.55556,100,100
Solomon Islands,SLB,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.2638418,0.2673005,0.256322,0.2800709,0.2615655,0.3474274,0.3173849,0.3607753,0.3200873,0.3246365,0.3515564,0.3485679,0.3778841,0.3861447,0.3657162,0.5575971,0.6461586,0.588393,0.5633408,0.6165001
Somalia,SOM,Control of Corruption: Number of Sources,CC.NO.SRC,10,10,10,9,8,9,9,8,8,8,6,6,6,6,6,5,3,4,4,3
Somalia,SOM,Control of Corruption: Estimate,CC.EST,-1.800085,-1.716338,-1.701287,-1.615163,-1.659763,-1.580707,-1.591648,-1.706142,-1.739246,-1.715286,-1.868714,-1.75985,-1.730775,-1.683327,-1.787207,-1.565278,-1.040783,-1.56871,-1.403338,-1.273832
Somalia,SOM,Control of Corruption: Percentile Rank,CC.PER.RNK,0,0.4807692,0.9615384,1.442308,0.4807692,0.4739336,0,0,0,0,0,0,0,0,0,0.5050505,12.12121,0,2.061856,5.376344
Somalia,SOM,"Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval",CC.PER.RNK.LOWER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Somalia,SOM,"Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval",CC.PER.RNK.UPPER,2.884615,4.807693,4.807693,5.288462,4.807693,6.161138,4.265403,3.317536,2.380952,3.349282,2.427185,3.398058,3.902439,5.365854,3.414634,9.090909,34.84848,10.15228,19.07216,26.34409
Somalia,SOM,Control of Corruption: Standard Error,CC.STD.ERR,0.1553286,0.1441915,0.1585572,0.1621666,0.1659801,0.174923,0.1728176,0.1963446,0.1996957,0.2070455,0.2315523,0.2258102,0.2198709,0.2189389,0.2234345,0.2524182,0.3179383,0.2788079,0.2855009,0.315914
Somalia,SOM,Government Effectiveness: Estimate,GE.EST,-2.19103,-2.216206,-2.191046,-2.196855,-2.445876,-2.217361,-2.200339,-2.140683,-2.208117,-2.228903,-2.402195,-2.226296,-2.191086,-2.128412,-2.052327,-1.986113,-1.511303,-2.195506,-2.06533,-1.959855
Somalia,SOM,Government Effectiveness: Number of Sources,GE.NO.SRC,9,9,9,8,7,8,7,6,6,6,4,5,5,5,5,4,3,3,3,2
Somalia,SOM,Government Effectiveness: Percentile Rank,GE.PER.RNK,0.9615384,0.4807692,0.4807692,0,0,0,0,0,0,0,0,0,0,0,0,0.5102041,4.081633,0.5128205,0.5181347,1.092896
Somalia,SOM,"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",GE.PER.RNK.LOWER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5102041,0,0,0
Somalia,SOM,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",GE.PER.RNK.UPPER,1.442308,1.442308,1.442308,0.9615384,0,0.4739336,0.4739336,0.9478673,0.4784689,0,0.4854369,0.4854369,0,0,0.4926108,1.530612,9.693877,2.051282,2.590674,3.278688
Somalia,SOM,Government Effectiveness: Standard Error,GE.STD.ERR,0.1936536,0.1959189,0.1866216,0.2035693,0.2185428,0.1944479,0.2204184,0.2295495,0.2324842,0.2300529,0.2676014,0.2730551,0.2578463,0.2239878,0.2362237,0.2543819,0.2366262,0.2498564,0.2417249,0.1816614
Somalia,SOM,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-2.219771,-2.258667,-2.357363,-2.380828,-2.515828,-2.758687,-2.860755,-3.083847,-3.130971,-3.314937,-3.28053,-3.224753,-2.748559,-2.709518,-2.880443,-2.575844,-2.375751,-1.949348,-2.14062,-2.507272
Somalia,SOM,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,6,6,6,6,6,6,6,5,5,4,4,4,4,4,3,3,3,3,3,3
Somalia,SOM,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,3.809524,3.809524,2.380952,1.904762,1.904762,0,0,0,0,0,0,0,0.4830918,0,0.4854369,0,0,3.703704,3.191489,0.5319149
Somalia,SOM,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,0.952381,0.4761905,0.4761905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Somalia,SOM,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,5.238095,6.190476,4.761905,4.761905,4.285714,1.895735,0.9478673,0.4739336,0,0,0,0.4830918,0.9661836,0.9708738,1.456311,3.015075,4.232804,12.16931,9.042553,4.787234
Somalia,SOM,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.225094,0.2245828,0.2161667,0.2105385,0.2055897,0.2382643,0.2330371,0.2607176,0.2675762,0.2831213,0.2928311,0.2908631,0.3176601,0.3122984,0.3461859,0.3311687,0.3945794,0.397162,0.381321,0.4219024
South Africa,ZAF,Control of Corruption: Number of Sources,CC.NO.SRC,16,16,16,16,16,17,17,17,16,16,15,16,16,13,12,10,9,8,8,6
South Africa,ZAF,Control of Corruption: Estimate,CC.EST,-0.021569,-0.0218271,0.1183915,0.0251445,-0.0615351,-0.0700488,-0.115579,0.061732,0.1314679,0.1821967,0.2112635,0.2487841,0.4522487,0.5681056,0.4645096,0.3545151,0.3545168,0.6253357,0.6744444,0.7329274
South Africa,ZAF,Control of Corruption: Percentile Rank,CC.PER.RNK,57.21154,56.73077,61.05769,58.17308,54.80769,56.39811,55.45024,58.76777,62.38095,63.15789,63.1068,63.59223,70.7317,70.7317,71.21951,69.19192,68.18182,74.11167,75.77319,76.34409
South Africa,ZAF,"Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval",CC.PER.RNK.LOWER,46.63462,49.03846,54.80769,52.88462,49.51923,47.39336,46.4455,54.02843,55.23809,56.9378,57.76699,57.76699,61.95122,64.39024,60.4878,60.60606,60.60606,65.48223,67.52577,66.12904
South Africa,ZAF,"Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval",CC.PER.RNK.UPPER,61.05769,60.57692,65.38461,62.98077,59.61538,62.08531,60.66351,64.92891,68.57143,69.37799,69.41747,71.35922,74.14634,77.56097,75.60976,75.25253,74.74747,82.74112,81.95876,81.18279
South Africa,ZAF,Control of Corruption: Standard Error,CC.STD.ERR,0.1231436,0.1200796,0.1293189,0.1270348,0.1262705,0.1283678,0.1284631,0.1356806,0.1430222,0.1407001,0.141411,0.141473,0.1359174,0.1463883,0.1426228,0.1606143,0.1659479,0.1843932,0.1805019,0.2103251
South Africa,ZAF,Government Effectiveness: Estimate,GE.EST,0.3403786,0.2886106,0.3064397,0.2918086,0.3410892,0.4382925,0.3456312,0.4053512,0.3921409,0.4802645,0.5094988,0.469179,0.4445405,0.642373,0.6412201,0.6926963,0.6730514,0.7290566,0.6576368,1.020496
South Africa,ZAF,Government Effectiveness: Number of Sources,GE.NO.SRC,13,13,13,13,13,13,12,12,12,12,11,12,12,10,10,9,9,7,7,5
South Africa,ZAF,Government Effectiveness: Percentile Rank,GE.PER.RNK,66.34615,65.86539,65.38461,64.90385,65.86539,66.35071,63.98104,66.35071,66.50718,67.46411,69.41747,68.4466,67.80488,71.56863,73.39902,73.97959,75,76.41026,75.64767,83.06011
South Africa,ZAF,"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",GE.PER.RNK.LOWER,55.28846,52.88462,54.32692,53.84615,56.25,60.18958,58.29384,59.71564,58.37321,60.28708,61.16505,58.73787,60.4878,64.21568,67.98029,67.34694,66.83673,68.20513,65.80311,75.40984
South Africa,ZAF,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",GE.PER.RNK.UPPER,74.03846,71.15385,73.07692,73.07692,72.59615,72.03792,70.61611,72.98578,72.2488,74.16268,77.18446,77.66991,74.63415,75.98039,79.31035,81.12245,81.12245,82.5641,82.38342,86.3388
South Africa,ZAF,Government Effectiveness: Standard Error,GE.STD.ERR,0.1731845,0.1712173,0.1657978,0.1694266,0.1740223,0.1666401,0.1818422,0.1823049,0.1816479,0.1775429,0.1866383,0.1817067,0.1660406,0.164175,0.1662671,0.1724834,0.1695321,0.1867787,0.1905538,0.1682592
South Africa,ZAF,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.2766732,-0.2775479,-0.141504,-0.2129929,-0.146389,-0.0462945,-0.0253867,0.0240316,-0.029427,-0.1132994,0.0497333,0.2158346,0.0481969,-0.1626052,-0.1313613,-0.3117453,-0.2536708,-0.2254847,-0.5433837,-0.3771695
South Africa,ZAF,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,9,9,9,9,9,9,9,9,8,8,8,8,8,7,7,6,6,5,4,4
South Africa,ZAF,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,36.19048,34.76191,40,39.52381,40,45.0237,43.12796,48.81517,45.0237,41.23223,46.15385,50.72464,47.82609,40.7767,40.29126,35.67839,38.62434,37.56614,28.19149,32.44681
South Africa,ZAF,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,23.80952,24.76191,27.61905,26.19048,29.04762,32.70142,35.54502,34.59716,30.80569,27.01422,31.25,38.16425,33.33333,27.18447,26.21359,24.1206,24.86773,23.28042,14.89362,18.08511
South Africa,ZAF,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,48.57143,48.57143,52.38095,51.90476,52.38095,58.29384,57.8199,60.66351,57.8199,53.08057,59.61538,67.14976,59.42029,55.33981,55.82524,49.24623,51.85185,58.20106,45.21276,54.78724
South Africa,ZAF,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.211271,0.211684,0.2049565,0.1981644,0.1922474,0.2257874,0.2196655,0.2385224,0.2393309,0.2418599,0.241629,0.2391296,0.2459985,0.2706144,0.2793393,0.2832122,0.2861308,0.3135704,0.3454628,0.3738571
South Sudan,SSD,Control of Corruption: Number of Sources,CC.NO.SRC,9,9,9,10,9,8,7,4,1,..,..,..,..,..,..,..,..,..,..,..
South Sudan,SSD,Control of Corruption: Estimate,CC.EST,-1.727954,-1.713314,-1.714806,-1.687515,-1.589431,-1.382362,-1.280866,-1.395799,-0.8176964,..,..,..,..,..,..,..,..,..,..,..
South Sudan,SSD,Control of Corruption: Percentile Rank,CC.PER.RNK,0.4807692,0.9615384,0.4807692,0.4807692,0.9615384,3.791469,5.21327,3.317536,21.42857,..,..,..,..,..,..,..,..,..,..,..
South Sudan,SSD,"Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval",CC.PER.RNK.LOWER,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,..,..
South Sudan,SSD,"Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval",CC.PER.RNK.UPPER,5.769231,6.25,5.769231,4.807693,8.173077,15.63981,18.95735,19.90521,69.04762,..,..,..,..,..,..,..,..,..,..,..
